date,name,ticker,amount,type
06/13/2018,"David A Perdue , Jr",SBUX,"$15,001 - $50,000",Sale (Partial)
06/11/2018,"David A Perdue , Jr",FOXA,"$1,001 - $15,000",Sale (Partial)
06/11/2018,"David A Perdue , Jr",CRMT,"$1,001 - $15,000",Sale (Partial)
06/08/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
06/06/2018,"David A Perdue , Jr",USG,"$1,001 - $15,000",Sale (Full)
06/04/2018,"David A Perdue , Jr",USG,"$1,001 - $15,000",Sale (Partial)
06/01/2018,"David A Perdue , Jr",CRMT,"$1,001 - $15,000",Sale (Partial)
06/04/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
06/04/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
06/27/2018,John Hoeven,T,"$50,001 - $100,000",Purchase
06/04/2018,Susan M Collins,NSRGY,"$1,001 - $15,000",Sale (Full)
06/04/2018,Susan M Collins,UNH,"$1,001 - $15,000",Purchase
06/04/2018,Susan M Collins,SLB,"$1,001 - $15,000",Sale (Full)
06/04/2018,Susan M Collins,PFE,"$1,001 - $15,000",Sale (Full)
06/18/2018,Susan M Collins,PEP,"$1,001 - $15,000",Sale (Partial)
06/18/2018,Susan M Collins,NSRGY,"$1,001 - $15,000",Sale (Full)
06/04/2018,Susan M Collins,CMCSA,"$1,001 - $15,000",Sale (Full)
06/04/2018,Susan M Collins,UNH,"$1,001 - $15,000",Purchase
06/04/2018,Susan M Collins,TMO,"$1,001 - $15,000",Purchase
06/04/2018,Susan M Collins,MRK,"$1,001 - $15,000",Purchase
06/18/2018,Susan M Collins,STZ,"$15,001 - $50,000",Purchase
06/28/2018,James M Inhofe,ST,"$50,001 - $100,000",Sale (Full)
06/28/2018,James M Inhofe,LEA,"$15,001 - $50,000",Purchase
06/28/2018,James M Inhofe,APTV,"$15,001 - $50,000",Purchase
06/06/2018,Sheldon Whitehouse,WMT,"$1,001 - $15,000",Purchase
06/06/2018,Sheldon Whitehouse,PYPL,"$1,001 - $15,000",Purchase
06/06/2018,Sheldon Whitehouse,LRCX,"$1,001 - $15,000",Purchase
06/06/2018,Sheldon Whitehouse,GS,"$1,001 - $15,000",Purchase
06/06/2018,Sheldon Whitehouse,DAL,"$1,001 - $15,000",Purchase
06/06/2018,Sheldon Whitehouse,C,"$1,001 - $15,000",Purchase
06/06/2018,Sheldon Whitehouse,BA,"$1,001 - $15,000",Purchase
06/06/2018,Sheldon Whitehouse,BABA,"$1,001 - $15,000",Purchase
06/13/2018,Sheldon Whitehouse,KHC,"$1,001 - $15,000",Purchase
06/13/2018,Sheldon Whitehouse,BTO,"$1,001 - $15,000",Purchase
06/13/2018,Sheldon Whitehouse,T,"$1,001 - $15,000",Purchase
06/13/2018,Sheldon Whitehouse,ON,"$1,001 - $15,000",Purchase
06/07/2018,Shelley M Capito,BA,"$1,001 - $15,000",Sale (Full)
07/05/2018,John F Reed,DHR,"$1,001 - $15,000",Sale (Partial)
06/25/2018,Patrick J Toomey,REVB,"$1,001 - $15,000",Sale (Partial)
06/06/2018,Patrick J Toomey,REVB,"$15,001 - $50,000",Sale (Partial)
11/13/2017,James M Inhofe,RSPP,"$50,001 - $100,000",Sale (Full)
05/22/2018,Daniel S Sullivan,RPM,"$1,001 - $15,000",Sale (Partial)
03/28/2018,Daniel S Sullivan,RPM,"$1,001 - $15,000",Sale (Partial)
07/12/2018,James M Inhofe,CELG,"$15,001 - $50,000",Purchase
07/05/2018,Pat Roberts,FB,"$15,001 - $50,000",Purchase
07/05/2018,Pat Roberts,NOC,"$15,001 - $50,000",Purchase
07/24/2018,Pat Roberts,BAC,"$1,001 - $15,000",Sale (Full)
07/18/2018,Pat Roberts,TGT,"$1,001 - $15,000",Sale (Full)
07/18/2018,Pat Roberts,BAC,"$1,001 - $15,000",Sale (Partial)
07/05/2018,Pat Roberts,TGT,"$1,001 - $15,000",Purchase
07/05/2018,Pat Roberts,BAC,"$1,001 - $15,000",Purchase
07/27/2018,John F Reed,UNFI,"$1,001 - $15,000",Sale (Full)
07/31/2018,"David A Perdue , Jr",BOIVF,"$1,001 - $15,000",Purchase
07/30/2018,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
07/30/2018,"David A Perdue , Jr",CBS,"$15,001 - $50,000",Purchase
07/27/2018,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
07/25/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/25/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/25/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/25/2018,"David A Perdue , Jr",KN,"$1,001 - $15,000",Sale (Partial)
07/25/2018,"David A Perdue , Jr",KN,"$1,001 - $15,000",Sale (Partial)
07/20/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/19/2018,"David A Perdue , Jr",SBUX,"$15,001 - $50,000",Sale (Full)
07/17/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Sale (Partial)
07/17/2018,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Sale (Partial)
07/16/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/20/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/19/2018,"David A Perdue , Jr",NFLX,"$15,001 - $50,000",Purchase
07/17/2018,"David A Perdue , Jr",BOIVF,"$1,001 - $15,000",Purchase
07/16/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/18/2017,"David A Perdue , Jr",CDLX,"$1,000,001 - $5,000,000",Purchase
07/10/2018,"David A Perdue , Jr",AVP,"$1,001 - $15,000",Purchase
07/13/2018,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Sale (Partial)
07/13/2018,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Sale (Partial)
07/13/2018,"David A Perdue , Jr",RF,"$1,001 - $15,000",Purchase
07/12/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/12/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/11/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/10/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
07/11/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/11/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/10/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/06/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/31/2018,"David A Perdue , Jr",BOIVF,"$1,001 - $15,000",Purchase
07/30/2018,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
07/30/2018,"David A Perdue , Jr",CBS,"$15,001 - $50,000",Purchase
07/27/2018,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
07/25/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/25/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/25/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/25/2018,"David A Perdue , Jr",KN,"$1,001 - $15,000",Sale (Partial)
07/25/2018,"David A Perdue , Jr",KN,"$1,001 - $15,000",Sale (Partial)
07/20/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/19/2018,"David A Perdue , Jr",SBUX,"$15,001 - $50,000",Sale (Full)
07/17/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Sale (Partial)
07/17/2018,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Sale (Partial)
07/16/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/20/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/19/2018,"David A Perdue , Jr",NFLX,"$15,001 - $50,000",Purchase
07/17/2018,"David A Perdue , Jr",BOIVF,"$1,001 - $15,000",Purchase
07/16/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/18/2018,"David A Perdue , Jr",CDLX,"$1,000,001 - $5,000,000",Purchase
07/13/2018,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Sale (Partial)
07/13/2018,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Sale (Partial)
07/13/2018,"David A Perdue , Jr",RF,"$1,001 - $15,000",Purchase
07/12/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/12/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/11/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
07/10/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
07/10/2018,"David A Perdue , Jr",AVP,"$1,001 - $15,000",Purchase
07/11/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/11/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/10/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/06/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
07/26/2018,John Hoeven,WTW,"$100,001 - $250,000",Purchase
07/27/2018,Patrick J Toomey,REVB,"$15,001 - $50,000",Sale (Partial)
07/03/2018,Patrick J Toomey,GLD,"$15,001 - $50,000",Sale (Partial)
12/21/2017,Ladda Tammy Duckworth,BBL,"$1,001 - $15,000",Sale (Full)
07/09/2018,Sheldon Whitehouse,MCHP,"$15,001 - $50,000",Sale (Partial)
07/09/2018,Sheldon Whitehouse,MCHP,"$15,001 - $50,000",Sale (Partial)
09/20/2017,Sheldon Whitehouse,GILD,"$1,001 - $15,000",Sale (Full)
07/25/2018,Shelley M Capito,ENB,"$1,001 - $15,000",Sale (Partial)
01/27/2017,Patrick J Toomey,VZ,"$15,001 - $50,000",Sale (Full)
01/25/2017,Patrick J Toomey,T,"$15,001 - $50,000",Purchase
01/25/2017,Patrick J Toomey,BAC,"$15,001 - $50,000",Purchase
02/13/2017,Patrick J Toomey,GE,"$1,001 - $15,000",Purchase
02/22/2017,Patrick J Toomey,TRV,"$1,001 - $15,000",Purchase
02/22/2017,Patrick J Toomey,DD,"$15,001 - $50,000",Purchase
03/08/2017,Patrick J Toomey,SPY,"$1,001 - $15,000",Purchase
08/07/2017,Patrick J Toomey,T,"$15,001 - $50,000",Sale (Full)
01/08/2018,Patrick J Toomey,PFS,"$1,001 - $15,000",Sale (Full)
01/08/2018,Patrick J Toomey,REVB,"$1,001 - $15,000",Sale (Partial)
01/05/2018,Patrick J Toomey,PFS,"$1,001 - $15,000",Sale (Partial)
12/07/2017,Patrick J Toomey,REVB,"$1,001 - $15,000",Sale (Partial)
12/07/2017,Patrick J Toomey,GE,"$15,001 - $50,000",Purchase
12/06/2017,Patrick J Toomey,GE,"$15,001 - $50,000",Purchase
11/30/2017,Patrick J Toomey,REVB,"$1,001 - $15,000",Sale (Partial)
11/17/2017,Patrick J Toomey,REVB,"$1,001 - $15,000",Sale (Partial)
11/15/2017,Patrick J Toomey,REVB,"$1,001 - $15,000",Sale (Partial)
08/03/2017,Patrick J Toomey,PHLD,"$50,001 - $100,000",Purchase
05/18/2017,Patrick J Toomey,GE,"$1,001 - $15,000",Sale (Full)
08/16/2018,James M Inhofe,INTU,"$50,001 - $100,000",Purchase
08/16/2018,James M Inhofe,BKNG,"$50,001 - $100,000",Sale (Full)
07/26/2018,James M Inhofe,DHR,"$50,001 - $100,000",Purchase
08/14/2018,James M Inhofe,BAM,"$15,001 - $50,000",Sale (Partial)
07/26/2018,James M Inhofe,BFAM,"$15,001 - $50,000",Sale (Partial)
07/26/2018,Tina Smith,IIN,"$100,001 - $250,000",Sale (Partial)
08/27/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
08/24/2018,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
08/24/2018,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
08/20/2018,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Sale (Partial)
08/20/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
08/17/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
08/16/2018,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
08/16/2018,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Sale (Partial)
08/16/2018,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
08/15/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
08/15/2018,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
08/14/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
08/13/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
08/10/2018,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Purchase
08/10/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
08/08/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
08/08/2018,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
08/08/2018,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Purchase
08/08/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
08/08/2018,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
08/07/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
08/07/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
08/06/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
08/03/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
08/03/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
08/03/2018,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Sale (Partial)
08/03/2018,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Sale (Partial)
08/03/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
08/02/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
08/01/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
08/01/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
08/01/2018,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Purchase
08/22/2018,Patrick J Toomey,CAPL,"$1,001 - $15,000",Sale (Partial)
08/09/2018,Patrick J Toomey,CAPL,"$1,001 - $15,000",Sale (Partial)
08/02/2018,Patrick J Toomey,PG,"$15,001 - $50,000",Sale (Partial)
08/28/2018,Sheldon Whitehouse,GS,"$1,001 - $15,000",Purchase
08/28/2018,Sheldon Whitehouse,T,"$1,001 - $15,000",Purchase
08/28/2018,Sheldon Whitehouse,BABA,"$1,001 - $15,000",Purchase
08/28/2018,Sheldon Whitehouse,LRCX,"$1,001 - $15,000",Purchase
08/28/2018,Sheldon Whitehouse,WMT,"$1,001 - $15,000",Purchase
08/28/2018,Sheldon Whitehouse,WMT,"$15,001 - $50,000",Purchase
08/06/2018,Sheldon Whitehouse,T,"$1,001 - $15,000",Purchase
08/01/2018,Patrick J Toomey,BBT,"$15,001 - $50,000",Purchase
09/06/2018,"A. Mitchell McConnell, Jr.",WFC,"$1,001 - $15,000",Purchase
08/28/2018,"Angus S King, Jr.",NKE,"$1,001 - $15,000",Sale (Partial)
08/28/2018,"Angus S King, Jr.",CB,"$1,001 - $15,000",Sale (Full)
08/30/2018,Tina Smith,PODD,"$15,001 - $50,000",Sale (Partial)
08/30/2018,Tina Smith,CUTR,"$100,001 - $250,000",Sale (Full)
08/30/2018,Tina Smith,CUTR,"$1,001 - $15,000",Sale (Full)
08/30/2018,Tina Smith,PODD,"$250,001 - $500,000",Sale (Full)
08/28/2018,Pat Roberts,KSS,"$1,001 - $15,000",Purchase
09/04/2018,Pat Roberts,NOC,"$1,001 - $15,000",Purchase
08/28/2018,Pat Roberts,NOC,"$1,001 - $15,000",Purchase
08/28/2018,Pat Roberts,AAPL,"$15,001 - $50,000",Purchase
08/28/2018,Pat Roberts,NVDA,"$15,001 - $50,000",Purchase
08/28/2018,Pat Roberts,NOC,"$1,001 - $15,000",Purchase
08/24/2018,Pat Roberts,NFLX,"$15,001 - $50,000",Purchase
08/24/2018,Pat Roberts,AAPL,"$15,001 - $50,000",Purchase
08/29/2018,Pat Roberts,AMZN,"$15,001 - $50,000",Purchase
10/01/2018,"David A Perdue , Jr",GPK,"$15,001 - $50,000",Sale (Partial)
09/24/2018,"David A Perdue , Jr",MMP,"$1,001 - $15,000",Purchase
09/24/2018,"David A Perdue , Jr",MMP,"$1,001 - $15,000",Purchase
09/20/2018,"David A Perdue , Jr",SHLX,"$1,001 - $15,000",Purchase
09/20/2018,"David A Perdue , Jr",SHLX,"$1,001 - $15,000",Purchase
09/20/2018,"David A Perdue , Jr",SHLX,"$1,001 - $15,000",Purchase
09/18/2018,"David A Perdue , Jr",TRP,"$1,001 - $15,000",Sale (Partial)
09/18/2018,"David A Perdue , Jr",EPD,"$1,001 - $15,000",Purchase
09/17/2018,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Sale (Partial)
09/17/2018,"David A Perdue , Jr",WMB,"$15,001 - $50,000",Sale (Partial)
09/14/2018,"David A Perdue , Jr",WES,"$1,001 - $15,000",Sale (Partial)
09/14/2018,"David A Perdue , Jr",ANDX,"$1,001 - $15,000",Purchase
09/14/2018,"David A Perdue , Jr",WES,"$1,001 - $15,000",Sale (Partial)
09/13/2018,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
09/13/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
09/13/2018,"David A Perdue , Jr",DISCA,"$15,001 - $50,000",Sale (Partial)
09/11/2018,"David A Perdue , Jr",MU,"$1,001 - $15,000",Purchase
09/10/2018,"David A Perdue , Jr",EQM,"$1,001 - $15,000",Purchase
09/10/2018,"David A Perdue , Jr",EQM,"$1,001 - $15,000",Purchase
09/10/2018,"David A Perdue , Jr",OKE,"$1,001 - $15,000",Sale (Partial)
09/10/2018,"David A Perdue , Jr",OKE,"$1,001 - $15,000",Sale (Partial)
09/05/2018,"David A Perdue , Jr",AAPL,"$15,001 - $50,000",Sale (Partial)
09/05/2018,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
09/19/2018,John Hoeven,FDX,"$50,001 - $100,000",Purchase
09/25/2018,Patrick J Toomey,TBT,"$1,001 - $15,000",Sale (Full)
09/14/2018,Patrick J Toomey,TBT,"$1,001 - $15,000",Sale (Partial)
09/06/2018,Patrick J Toomey,GE,"$1,001 - $15,000",Sale (Full)
09/25/2018,Daniel S Sullivan,RPM,"$1,001 - $15,000",Sale (Partial)
10/10/2018,James M Inhofe,GE,"$50,001 - $100,000",Purchase
10/09/2018,James M Inhofe,GOOGL,"$15,001 - $50,000",Sale (Partial)
10/08/2018,James M Inhofe,LEA,"$15,001 - $50,000",Sale (Full)
10/08/2018,James M Inhofe,APTV,"$15,001 - $50,000",Purchase
09/28/2018,James M Inhofe,XPO,"$50,001 - $100,000",Sale (Full)
05/07/2015,Patrick J Toomey,IBKC,"$15,001 - $50,000",Sale (Full)
05/06/2015,Patrick J Toomey,IBKC,"$15,001 - $50,000",Sale (Partial)
04/27/2015,Patrick J Toomey,PG,"$15,001 - $50,000",Purchase
09/25/2018,Shelley M Capito,GILD,"$1,001 - $15,000",Purchase
09/27/2018,Shelley M Capito,QCOM,"$1,001 - $15,000",Sale (Partial)
09/27/2018,Shelley M Capito,WAB,"$1,001 - $15,000",Purchase
10/12/2018,Pat Roberts,WMT,"$1,001 - $15,000",Purchase
10/12/2018,Pat Roberts,FB,"$1,001 - $15,000",Purchase
10/25/2017,William Cassidy,DIS,"$1,001 - $15,000",Purchase
10/25/2017,William Cassidy,CVS,"$1,001 - $15,000",Purchase
10/25/2017,William Cassidy,T,"$1,001 - $15,000",Purchase
10/24/2017,William Cassidy,ABT,"$1,001 - $15,000",Sale (Partial)
10/24/2017,William Cassidy,MDT,"$1,001 - $15,000",Purchase
10/17/2017,William Cassidy,TGT,"$1,001 - $15,000",Sale (Full)
10/31/2016,William Cassidy,TROW,"$1,001 - $15,000",Purchase
10/25/2018,Daniel S Sullivan,RPM,"$50,001 - $100,000",Sale (Partial)
10/02/2018,Daniel S Sullivan,IWF,"$1,001 - $15,000",Sale (Partial)
11/01/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
11/01/2018,"David A Perdue , Jr",CBS,"$1,001 - $15,000",Sale (Partial)
11/01/2018,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
11/01/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Sale (Partial)
11/01/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
11/01/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Sale (Partial)
10/31/2018,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Sale (Partial)
10/31/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
10/31/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
10/30/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
10/30/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
10/30/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
10/30/2018,"David A Perdue , Jr",GPK,"$15,001 - $50,000",Purchase
10/30/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
10/30/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
10/29/2018,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Sale (Partial)
10/29/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
10/29/2018,"David A Perdue , Jr",MRK,"$1,001 - $15,000",Sale (Partial)
10/29/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
10/29/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
10/26/2018,"David A Perdue , Jr",MU,"$1,001 - $15,000",Purchase
10/26/2018,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Purchase
10/26/2018,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
10/25/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
10/25/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
10/24/2018,"David A Perdue , Jr",PG,"$1,001 - $15,000",Purchase
10/24/2018,"David A Perdue , Jr",JNJ,"$1,001 - $15,000",Purchase
10/24/2018,"David A Perdue , Jr",CAT,"$1,001 - $15,000",Purchase
10/24/2018,"David A Perdue , Jr",IP,"$15,001 - $50,000",Sale (Partial)
10/24/2018,"David A Perdue , Jr",WMB,"$15,001 - $50,000",Sale (Partial)
10/24/2018,"David A Perdue , Jr",RF,"$1,001 - $15,000",Purchase
10/23/2018,"David A Perdue , Jr",VLP,"$1,001 - $15,000",Sale (Partial)
10/23/2018,"David A Perdue , Jr",BAC,"$15,001 - $50,000",Purchase
10/23/2018,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
10/23/2018,"David A Perdue , Jr",RF,"$1,001 - $15,000",Purchase
10/23/2018,"David A Perdue , Jr",BAC,"$15,001 - $50,000",Purchase
10/22/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
10/19/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
10/18/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
10/17/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
10/15/2018,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Purchase
10/12/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
10/10/2018,"David A Perdue , Jr",GM,"$15,001 - $50,000",Purchase
10/10/2018,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
10/10/2018,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Purchase
10/10/2018,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
10/10/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
10/09/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
10/09/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
10/08/2018,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Purchase
10/05/2018,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Sale (Partial)
10/04/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
10/03/2018,"David A Perdue , Jr",MRK,"$15,001 - $50,000",Sale (Partial)
10/02/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
11/05/2018,James M Inhofe,AIG,"$50,001 - $100,000",Purchase
10/31/2018,James M Inhofe,GE,"$15,001 - $50,000",Sale (Full)
10/25/2018,James M Inhofe,XPO,"$50,001 - $100,000",Purchase
10/25/2018,James M Inhofe,ISRG,"$15,001 - $50,000",Purchase
10/25/2018,James M Inhofe,NTLA,"$15,001 - $50,000",Sale (Full)
10/17/2018,James M Inhofe,ALB,"$15,001 - $50,000",Purchase
10/11/2018,James M Inhofe,CRM,"$50,001 - $100,000",Sale (Full)
10/17/2018,Shelley M Capito,JNJ,"$1,001 - $15,000",Purchase
10/16/2018,Shelley M Capito,JPM,"$1,001 - $15,000",Purchase
10/31/2018,Susan M Collins,AON,"$1,001 - $15,000",Sale (Partial)
10/02/2018,Susan M Collins,SBUX,"$15,001 - $50,000",Sale (Full)
10/16/2018,Susan M Collins,HON,"$15,001 - $50,000",Sale (Full)
10/16/2018,Susan M Collins,TJX,"$1,001 - $15,000",Purchase
10/02/2018,Susan M Collins,AMZN,"$15,001 - $50,000",Purchase
09/25/2018,Daniel S Sullivan,RPM,"$1,001 - $15,000",Sale (Partial)
11/09/2018,Gary C Peters,GIS,"$1,001 - $15,000",Purchase
10/30/2018,Gary C Peters,GE,"$1,001 - $15,000",Sale (Full)
10/30/2018,Gary C Peters,T,"$1,001 - $15,000",Purchase
10/17/2018,"Angus S King, Jr.",SLB,"$1,001 - $15,000",Sale (Partial)
11/29/2018,"David A Perdue , Jr",KMI,"$15,001 - $50,000",Purchase
11/29/2018,"David A Perdue , Jr",WMB,"$15,001 - $50,000",Sale (Partial)
11/28/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
11/27/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Purchase
11/27/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Purchase
11/27/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Purchase
11/27/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Purchase
11/27/2018,"David A Perdue , Jr",DISCA,"$15,001 - $50,000",Sale (Full)
11/27/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
11/27/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Purchase
11/26/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
11/26/2018,"David A Perdue , Jr",DVN,"$50,001 - $100,000",Sale (Full)
11/26/2018,"David A Perdue , Jr",SPY,"$500,001 - $1,000,000",Purchase
