,date,name,ticker,amount,type
2941,10/26/2021,Thomas H Tuberville,QCOM,"$1,001 - $15,000",Sale (Full)
2942,10/26/2021,Thomas H Tuberville,RMD,"$1,001 - $15,000",Sale (Full)
2943,10/26/2021,Thomas H Tuberville,APAM,"$1,001 - $15,000",Sale (Full)
2944,10/26/2021,Thomas H Tuberville,AON,"$1,001 - $15,000",Sale (Full)
2945,10/21/2021,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Full)
2946,10/18/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Purchase
2947,10/18/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
2948,10/18/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
2949,10/18/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
2950,10/18/2021,Thomas H Tuberville,INTC,"$50,001 - $100,000",Purchase
2951,10/18/2021,Thomas H Tuberville,AA,"$100,001 - $250,000",Sale (Full)
2952,10/18/2021,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Full)
2953,10/18/2021,Thomas H Tuberville,X,"$100,001 - $250,000",Purchase
2954,10/15/2021,Thomas H Tuberville,INTC,"$15,001 - $50,000",Purchase
2955,10/15/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Sale (Full)
2956,10/18/2021,Thomas H Tuberville,GE,"$15,001 - $50,000",Sale (Full)
2957,10/18/2021,Thomas H Tuberville,UAA,"$15,001 - $50,000",Sale (Full)
2958,10/18/2021,Thomas H Tuberville,UA,"$15,001 - $50,000",Sale (Full)
2959,10/18/2021,Thomas H Tuberville,BDX,"$15,001 - $50,000",Sale (Full)
2960,10/18/2021,Thomas H Tuberville,D,"$15,001 - $50,000",Sale (Full)
2961,10/18/2021,Thomas H Tuberville,DOW,"$1,001 - $15,000",Sale (Full)
2962,10/18/2021,Thomas H Tuberville,GD,"$15,001 - $50,000",Sale (Full)
2963,10/22/2021,Thomas R Carper,SNOW,"$1,001 - $15,000",Purchase
2964,09/30/2021,Thomas H Tuberville,PG,"$1,001 - $15,000",Purchase
2965,09/30/2021,Thomas H Tuberville,NFLX,"$1,001 - $15,000",Purchase
2966,09/30/2021,Thomas H Tuberville,MPWR,"$1,001 - $15,000",Purchase
2967,09/30/2021,Thomas H Tuberville,KEYS,"$1,001 - $15,000",Purchase
2968,09/30/2021,Thomas H Tuberville,KLAC,"$1,001 - $15,000",Purchase
2969,09/30/2021,Thomas H Tuberville,JNJ,"$1,001 - $15,000",Purchase
2970,09/30/2021,Thomas H Tuberville,INTU,"$1,001 - $15,000",Purchase
2971,09/30/2021,Thomas H Tuberville,GNRC,"$1,001 - $15,000",Purchase
2972,09/30/2021,Thomas H Tuberville,EL,"$1,001 - $15,000",Purchase
2973,09/30/2021,Thomas H Tuberville,EXP,"$1,001 - $15,000",Purchase
2974,09/30/2021,Thomas H Tuberville,DEO,"$1,001 - $15,000",Purchase
2975,09/30/2021,Thomas H Tuberville,CTAS,"$1,001 - $15,000",Purchase
2976,09/30/2021,Thomas H Tuberville,CABO,"$1,001 - $15,000",Purchase
2977,09/30/2021,Thomas H Tuberville,BKE,"$1,001 - $15,000",Purchase
2978,09/30/2021,Thomas H Tuberville,ALLE,"$1,001 - $15,000",Purchase
2979,09/30/2021,Thomas H Tuberville,APD,"$1,001 - $15,000",Purchase
2980,09/29/2021,Thomas H Tuberville,WAL,"$1,001 - $15,000",Sale (Full)
2981,09/29/2021,Thomas H Tuberville,MMM,"$1,001 - $15,000",Sale (Full)
2982,09/29/2021,Thomas H Tuberville,DECK,"$1,001 - $15,000",Sale (Full)
2983,09/29/2021,Thomas H Tuberville,CLX,"$1,001 - $15,000",Sale (Full)
2984,09/29/2021,Thomas H Tuberville,CHE,"$1,001 - $15,000",Sale (Full)
2985,09/29/2021,Thomas H Tuberville,BHP,"$1,001 - $15,000",Sale (Full)
2986,09/29/2021,Thomas H Tuberville,ATHM,"$1,001 - $15,000",Sale (Full)
2987,09/29/2021,Thomas H Tuberville,AME,"$1,001 - $15,000",Sale (Full)
2988,09/20/2021,Thomas H Tuberville,SSYS,"$50,001 - $100,000",Purchase
2989,09/20/2021,Thomas H Tuberville,X,"$15,001 - $50,000",Sale (Full)
2990,09/13/2021,Thomas H Tuberville,BABA,"$1,001 - $15,000",Sale (Full)
2991,09/13/2021,Thomas H Tuberville,BABA,"$15,001 - $50,000",Sale (Full)
2992,09/13/2021,Thomas H Tuberville,BABA,"$15,001 - $50,000",Sale (Full)
2993,09/13/2021,Thomas H Tuberville,BABA,"$50,001 - $100,000",Purchase
2994,09/03/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Purchase
2995,09/03/2021,Cynthia M Lummis,J,"$1,001 - $15,000",Purchase
2996,08/16/2021,Cynthia M Lummis,BTC,"$50,001 - $100,000",Purchase
2997,09/28/2021,Thomas R Carper,GOOG,"$1,001 - $15,000",Sale (Partial)
2998,09/28/2021,Thomas R Carper,AAPL,"$15,001 - $50,000",Sale (Partial)
2999,09/27/2021,Roy Blunt,NRDY,"$1,001 - $15,000",Purchase
3000,08/25/2021,Shelley M Capito,AAPL,"$1,001 - $15,000",Purchase
3001,08/17/2021,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
3002,08/17/2021,Shelley M Capito,AAPL,"$1,001 - $15,000",Sale (Partial)
3003,08/30/2021,Sheldon Whitehouse,BABA,"$1,001 - $15,000",Sale (Full)
3004,08/30/2021,Sheldon Whitehouse,MCHP,"$15,001 - $50,000",Sale (Full)
3005,08/30/2021,Sheldon Whitehouse,T,"$15,001 - $50,000",Sale (Full)
3006,08/30/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
3007,08/30/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
3008,08/30/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
3009,08/27/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Purchase
3010,08/18/2021,Thomas H Tuberville,SSYS,"$1,001 - $15,000",Purchase
3011,08/12/2021,Thomas H Tuberville,SSBK,"$50,001 - $100,000",Purchase
3012,08/10/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
3013,08/02/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
3014,08/02/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
3015,08/23/2021,Thomas R Carper,LMRK,"$1,001 - $15,000",Sale (Full)
3016,08/11/2021,Thomas R Carper,WW,"$1,001 - $15,000",Purchase
3017,08/04/2021,Thomas R Carper,ARE,"$1,001 - $15,000",Sale (Partial)
3018,08/04/2021,Thomas R Carper,COR,"$1,001 - $15,000",Purchase
3019,07/30/2021,Thomas H Tuberville,F,"$15,001 - $50,000",Sale (Full)
3020,07/29/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Purchase
3021,07/28/2021,Thomas H Tuberville,NVDA,"$15,001 - $50,000",Sale (Full)
3022,07/21/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
3023,07/21/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
3024,07/21/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
3025,07/21/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Sale (Full)
3026,07/21/2021,Thomas H Tuberville,CLF,"$100,001 - $250,000",Purchase
3027,07/20/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
3028,07/20/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
3029,07/19/2021,Thomas H Tuberville,CLF,"$50,001 - $100,000",Sale (Full)
3030,07/19/2021,Thomas H Tuberville,AA,"$50,001 - $100,000",Sale (Full)
3031,07/14/2021,Thomas H Tuberville,BABA,"$15,001 - $50,000",Sale (Full)
3032,07/14/2021,Thomas H Tuberville,BABA,"$15,001 - $50,000",Purchase
3033,07/06/2021,Thomas H Tuberville,QQQ,"$1,001 - $15,000",Purchase
3034,07/01/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
3035,07/16/2021,Thomas H Tuberville,CRWD,"$15,001 - $50,000",Purchase
3036,07/16/2021,Thomas H Tuberville,NWL,"$15,001 - $50,000",Purchase
3037,07/16/2021,Thomas H Tuberville,PEGA,"$15,001 - $50,000",Purchase
3038,07/16/2021,Thomas H Tuberville,PEP,"$15,001 - $50,000",Purchase
3039,07/16/2021,Thomas H Tuberville,XLY,"$15,001 - $50,000",Purchase
3040,07/16/2021,Thomas H Tuberville,MTUM,"$15,001 - $50,000",Purchase
3041,07/16/2021,Thomas H Tuberville,SQ,"$15,001 - $50,000",Purchase
3042,07/16/2021,Thomas H Tuberville,DTD,"$15,001 - $50,000",Purchase
3043,07/26/2021,Shelley M Capito,RDSA,"$1,001 - $15,000",Sale (Partial)
3044,07/26/2021,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
3045,07/26/2021,Shelley M Capito,IBM,"$1,001 - $15,000",Sale (Partial)
3046,07/26/2021,Shelley M Capito,INTC,"$1,001 - $15,000",Sale (Partial)
3047,07/26/2021,Shelley M Capito,C,"$1,001 - $15,000",Sale (Partial)
3048,07/30/2021,John W Hickenlooper,PINS,"$15,001 - $50,000",Purchase
3049,07/27/2021,John W Hickenlooper,SNAP,"$15,001 - $50,000",Sale (Partial)
3050,10/09/2020,Sheldon Whitehouse,"FTV
VNT","$1,001 - $15,000",Exchange
3051,12/22/2020,Patrick J Toomey,TSLA,"$1,001 - $15,000",Sale (Partial)
3052,12/22/2020,Patrick J Toomey,SHOP,"$1,001 - $15,000",Purchase
3053,07/21/2021,Gary C Peters,O,"$15,001 - $50,000",Purchase
3054,07/26/2021,Thomas R Carper,IJS,"$1,001 - $15,000",Sale (Partial)
3055,07/26/2021,Thomas R Carper,IVV,"$1,001 - $15,000",Sale (Partial)
3056,07/26/2021,Thomas R Carper,ABYIX,"$1,001 - $15,000",Purchase
3057,07/26/2021,Thomas R Carper,CFA,"$1,001 - $15,000",Sale (Partial)
3058,07/26/2021,Thomas R Carper,GLD,"$1,001 - $15,000",Purchase
3059,07/26/2021,Thomas R Carper,FDN,"$1,001 - $15,000",Sale (Partial)
3060,07/26/2021,Thomas R Carper,LUBFX,"$1,001 - $15,000",Purchase
3061,07/26/2021,Thomas R Carper,DGRS,"$1,001 - $15,000",Purchase
3062,07/26/2021,Thomas R Carper,GBIL,"$1,001 - $15,000",Purchase
3063,07/26/2021,Thomas R Carper,FINX,"$1,001 - $15,000",Purchase
3064,07/26/2021,Thomas R Carper,NXTG,"$1,001 - $15,000",Purchase
3065,07/26/2021,Thomas R Carper,FIMKX,"$1,001 - $15,000",Sale (Partial)
3066,07/26/2021,Thomas R Carper,GEMIX,"$1,001 - $15,000",Sale (Partial)
3067,07/26/2021,Thomas R Carper,FCPIX,"$1,001 - $15,000",Purchase
3068,07/08/2021,Thomas R Carper,JCI,"$1,001 - $15,000",Purchase
3069,07/08/2021,Thomas R Carper,FAST,"$1,001 - $15,000",Purchase
3070,06/24/2021,"Angus S King, Jr.",TMO,"$1,001 - $15,000",Purchase
3071,06/24/2021,"Angus S King, Jr.",ADBE,"$1,001 - $15,000",Purchase
3072,03/29/2021,Thomas H Tuberville,ALGN,"$1,001 - $15,000",Purchase
3073,04/05/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
3074,01/25/2021,Thomas H Tuberville,BABA,"$15,001 - $50,000",Sale (Full)
3075,01/21/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
3076,01/21/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Purchase
3077,01/15/2021,Thomas H Tuberville,SDOG,"$15,001 - $50,000",Purchase
3078,01/13/2021,Thomas H Tuberville,QQQ,"$15,001 - $50,000",Sale (Full)
3079,01/13/2021,Thomas H Tuberville,TDY,"$50,001 - $100,000",Sale (Full)
3080,01/06/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Sale (Full)
3081,01/06/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Sale (Full)
3082,01/06/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Sale (Full)
3083,01/06/2021,Thomas H Tuberville,AA,"$15,001 - $50,000",Purchase
3084,01/06/2021,Thomas H Tuberville,AA,"$15,001 - $50,000",Purchase
3085,01/05/2021,Thomas H Tuberville,FB,"$1,001 - $15,000",Sale (Full)
3086,01/04/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
3087,01/04/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
3088,01/04/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
3089,01/04/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
3090,01/04/2021,Thomas H Tuberville,WY,"$50,001 - $100,000",Sale (Full)
3091,01/04/2021,Thomas H Tuberville,ONEQ,"$100,001 - $250,000",Sale (Full)
3092,01/04/2021,Thomas H Tuberville,DG,"$50,001 - $100,000",Sale (Full)
3093,02/19/2021,Thomas H Tuberville,ADBE,"$1,001 - $15,000",Sale (Full)
3094,02/16/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
3095,02/16/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
3096,02/16/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
3097,02/16/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
3098,02/16/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
3099,02/16/2021,Thomas H Tuberville,OXY,"$15,001 - $50,000",Purchase
3100,02/11/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
3101,02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
3102,02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
3103,02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
3104,02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
3105,02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
3106,02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Purchase
3107,02/10/2021,Thomas H Tuberville,ECOM,"$15,001 - $50,000",Purchase
3108,02/10/2021,Thomas H Tuberville,ECOM,"$15,001 - $50,000",Purchase
3109,02/09/2021,Thomas H Tuberville,VEEV,"$1,001 - $15,000",Purchase
3110,02/08/2021,Thomas H Tuberville,F,"$1,001 - $15,000",Sale (Full)
3111,02/04/2021,Thomas H Tuberville,SSYS,"$1,001 - $15,000",Sale (Full)
3112,02/04/2021,Thomas H Tuberville,SSYS,"$1,001 - $15,000",Sale (Full)
3113,02/03/2021,Thomas H Tuberville,MSFT,"$1,001 - $15,000",Purchase
3114,02/03/2021,Thomas H Tuberville,BRK-B,"$50,001 - $100,000",Purchase
3115,02/02/2021,Thomas H Tuberville,CSX,"$1,001 - $15,000",Sale (Full)
3116,03/29/2021,Thomas H Tuberville,WST,"$1,001 - $15,000",Purchase
3117,03/29/2021,Thomas H Tuberville,WAL,"$1,001 - $15,000",Purchase
3118,03/29/2021,Thomas H Tuberville,WAT,"$1,001 - $15,000",Purchase
3119,03/29/2021,Thomas H Tuberville,VMW,"$1,001 - $15,000",Purchase
3120,03/29/2021,Thomas H Tuberville,MMM,"$1,001 - $15,000",Purchase
3121,03/29/2021,Thomas H Tuberville,TER,"$1,001 - $15,000",Purchase
3122,03/29/2021,Thomas H Tuberville,SNA,"$1,001 - $15,000",Purchase
3123,03/29/2021,Thomas H Tuberville,SIVB,"$1,001 - $15,000",Purchase
3124,03/29/2021,Thomas H Tuberville,SWKS,"$1,001 - $15,000",Purchase
3125,03/29/2021,Thomas H Tuberville,SEIC,"$1,001 - $15,000",Purchase
3126,03/29/2021,Thomas H Tuberville,ROK,"$1,001 - $15,000",Purchase
3127,03/29/2021,Thomas H Tuberville,REGN,"$1,001 - $15,000",Purchase
3128,03/29/2021,Thomas H Tuberville,DGX,"$1,001 - $15,000",Purchase
3129,03/29/2021,Thomas H Tuberville,QCOM,"$1,001 - $15,000",Purchase
3130,03/29/2021,Thomas H Tuberville,PYPL,"$1,001 - $15,000",Purchase
3131,03/29/2021,Thomas H Tuberville,ODFL,"$1,001 - $15,000",Purchase
3132,03/29/2021,Thomas H Tuberville,NDSN,"$1,001 - $15,000",Sale (Full)
3133,03/29/2021,Thomas H Tuberville,NTES,"$1,001 - $15,000",Sale (Full)
3134,03/29/2021,Thomas H Tuberville,MRK,"$1,001 - $15,000",Sale (Full)
3135,03/29/2021,Thomas H Tuberville,JNJ,"$1,001 - $15,000",Sale (Full)
3136,03/29/2021,Thomas H Tuberville,INTU,"$1,001 - $15,000",Sale (Full)
3137,03/29/2021,Thomas H Tuberville,IDXX,"$1,001 - $15,000",Purchase
3138,03/29/2021,Thomas H Tuberville,IEX,"$1,001 - $15,000",Purchase
3139,03/29/2021,Thomas H Tuberville,IEX,"$1,001 - $15,000",Purchase
3140,03/29/2021,Thomas H Tuberville,HON,"$1,001 - $15,000",Sale (Full)
3141,03/29/2021,Thomas H Tuberville,HSY,"$1,001 - $15,000",Purchase
3142,03/29/2021,Thomas H Tuberville,GGG,"$1,001 - $15,000",Purchase
3143,03/29/2021,Thomas H Tuberville,GNTX,"$1,001 - $15,000",Purchase
3144,03/29/2021,Thomas H Tuberville,FTNT,"$1,001 - $15,000",Sale (Full)
3145,03/29/2021,Thomas H Tuberville,EA,"$1,001 - $15,000",Sale (Full)
3146,03/29/2021,Thomas H Tuberville,EBAY,"$1,001 - $15,000",Sale (Full)
3147,03/29/2021,Thomas H Tuberville,EW,"$1,001 - $15,000",Purchase
3148,03/29/2021,Thomas H Tuberville,DECK,"$1,001 - $15,000",Purchase
3149,03/29/2021,Thomas H Tuberville,CNR,"$1,001 - $15,000",Purchase
3150,03/29/2021,Thomas H Tuberville,CL,"$1,001 - $15,000",Sale (Full)
3151,03/29/2021,Thomas H Tuberville,CLX,"$1,001 - $15,000",Purchase
3152,03/29/2021,Thomas H Tuberville,CHE,"$1,001 - $15,000",Purchase
3153,03/29/2021,Thomas H Tuberville,CE,"$1,001 - $15,000",Purchase
3154,03/29/2021,Thomas H Tuberville,BIO,"$1,001 - $15,000",Purchase
3155,03/29/2021,Thomas H Tuberville,BHP,"$1,001 - $15,000",Purchase
3156,03/29/2021,Thomas H Tuberville,ATHM,"$1,001 - $15,000",Purchase
3157,03/29/2021,Thomas H Tuberville,AME,"$1,001 - $15,000",Purchase
3158,03/29/2021,Thomas H Tuberville,GOOGL,"$1,001 - $15,000",Purchase
3159,03/16/2021,Thomas H Tuberville,AA,"$15,001 - $50,000",Sale (Full)
3160,03/16/2021,Thomas H Tuberville,AA,"$15,001 - $50,000",Sale (Full)
3161,03/16/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Purchase
3162,03/16/2021,Thomas H Tuberville,AA,"$100,001 - $250,000",Purchase
3163,03/12/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
3164,03/12/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
3165,03/12/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Purchase
3166,03/11/2021,Thomas H Tuberville,ADP,"$1,001 - $15,000",Sale (Full)
3167,04/27/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
3168,04/27/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
3169,04/27/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
3170,04/26/2021,Thomas H Tuberville,QQQ,"$1,001 - $15,000",Sale (Full)
3171,04/21/2021,Thomas H Tuberville,CSX,"$1,001 - $15,000",Purchase
3172,04/21/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
3173,04/20/2021,Thomas H Tuberville,MSFT,"$1,001 - $15,000",Purchase
3174,04/20/2021,Thomas H Tuberville,FB,"$1,001 - $15,000",Purchase
3175,04/19/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
3176,04/19/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Sale (Full)
3177,04/19/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Sale (Full)
3178,04/19/2021,Thomas H Tuberville,CLF,"$50,001 - $100,000",Purchase
3179,04/19/2021,Thomas H Tuberville,AA,"$50,001 - $100,000",Sale (Full)
3180,04/16/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
3181,04/16/2021,Thomas H Tuberville,ECOM,"$15,001 - $50,000",Purchase
3182,04/14/2021,Thomas H Tuberville,ADBE,"$1,001 - $15,000",Sale (Full)
3183,04/14/2021,Thomas H Tuberville,FCX,"$15,001 - $50,000",Sale (Full)
3184,04/12/2021,Thomas H Tuberville,SSYS,"$1,001 - $15,000",Sale (Full)
3185,04/08/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
3186,04/07/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
3187,04/07/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
3188,04/07/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
3189,04/07/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
3190,04/07/2021,Thomas H Tuberville,OXY,"$50,001 - $100,000",Purchase
3191,04/05/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Purchase
3192,04/05/2021,Thomas H Tuberville,EA,"$1,001 - $15,000",Purchase
3193,04/01/2021,Thomas H Tuberville,PYPL,"$1,001 - $15,000",Sale (Full)
3194,04/01/2021,Thomas H Tuberville,PYPL,"$1,001 - $15,000",Sale (Full)
3195,05/24/2021,Thomas H Tuberville,FCX,"$1,001 - $15,000",Sale (Full)
3196,05/18/2021,Thomas H Tuberville,FDSWX,"$1,001 - $15,000",Sale (Full)
3197,05/10/2021,Thomas H Tuberville,FCX,"$1,001 - $15,000",Sale (Full)
3198,05/06/2021,Thomas H Tuberville,X,"$15,001 - $50,000",Sale (Full)
3199,05/06/2021,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Full)
3200,05/06/2021,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Full)
3201,05/06/2021,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Full)
3202,05/06/2021,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Full)
3203,05/06/2021,Thomas H Tuberville,X,"$100,001 - $250,000",Purchase
3204,06/30/2021,Thomas H Tuberville,ADP,"$1,001 - $15,000",Purchase
3205,06/25/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Purchase
3206,06/23/2021,Thomas H Tuberville,MSFT,"$1,001 - $15,000",Sale (Full)
3207,06/23/2021,Thomas H Tuberville,AAPL,"$1,001 - $15,000",Sale (Full)
3208,06/01/2021,Thomas H Tuberville,QCOM,"$15,001 - $50,000",Sale (Full)
3209,06/24/2021,Shelley M Capito,USB,"$1,001 - $15,000",Purchase
3210,06/23/2021,Shelley M Capito,JPM,"$1,001 - $15,000",Purchase
3211,06/23/2021,Shelley M Capito,AAPL,"$1,001 - $15,000",Purchase
3212,06/28/2021,John W Hickenlooper,OGN,"$1,001 - $15,000",Sale (Full)
3213,06/02/2021,John W Hickenlooper,"MRK
OGN","$1,001 - $15,000",Exchange
3214,06/03/2021,John W Hickenlooper,NOK,"$1,001 - $15,000",Purchase
3215,06/08/2021,"William F Hagerty, IV",BA,"$1,001 - $15,000",Purchase
3216,06/14/2021,Patrick J Toomey,ETHE,"$1,001 - $15,000",Purchase
3217,06/15/2021,Patrick J Toomey,GBTC,"$1,001 - $15,000",Purchase
3218,05/25/2021,Gary C Peters,SPG,"$1,001 - $15,000",Purchase
3219,06/07/2021,Gary C Peters,JNPR,"$1,001 - $15,000",Purchase
3220,06/29/2021,Thomas R Carper,RAMP,"$1,001 - $15,000",Purchase
3221,06/29/2021,Thomas R Carper,TRIT,"$1,001 - $15,000",Sale (Full)
3222,06/29/2021,Thomas R Carper,VSH,"$1,001 - $15,000",Purchase
3223,06/04/2021,Thomas R Carper,TTE,"$1,001 - $15,000",Purchase
3224,06/04/2021,Thomas R Carper,SBUX,"$1,001 - $15,000",Sale (Partial)
3225,06/04/2021,Thomas R Carper,NVDA,"$1,001 - $15,000",Sale (Partial)
3226,06/04/2021,Thomas R Carper,DEO,"$1,001 - $15,000",Sale (Partial)
3227,06/04/2021,Thomas R Carper,AXS,"$1,001 - $15,000",Sale (Partial)
3228,06/04/2021,Thomas R Carper,MANT,"$1,001 - $15,000",Sale (Full)
3229,06/04/2021,Thomas R Carper,ETN,"$1,001 - $15,000",Sale (Partial)
3230,06/04/2021,Thomas R Carper,LMRK,"$1,001 - $15,000",Purchase
3231,06/04/2021,Thomas R Carper,IRM,"$1,001 - $15,000",Sale (Partial)
3232,06/04/2021,Thomas R Carper,LHX,"$1,001 - $15,000",Sale (Partial)
3233,06/04/2021,Thomas R Carper,APO,"$1,001 - $15,000",Purchase
3234,06/04/2021,Thomas R Carper,MCD,"$1,001 - $15,000",Sale (Partial)
3235,05/10/2021,Shelley M Capito,WFC,"$1,001 - $15,000",Sale (Partial)
3236,05/25/2021,Shelley M Capito,T,"$1,001 - $15,000",Sale (Full)
3237,05/17/2021,"William F Hagerty, IV","FL4.SG
TDY","$15,001 - $50,000",Exchange
3238,06/03/2021,"A. Mitchell McConnell, Jr.",WFC,"$1,001 - $15,000",Purchase
3239,04/28/2021,Sheldon Whitehouse,INTC,"$15,001 - $50,000",Sale (Full)
3240,05/19/2021,John W Hickenlooper,CMG,"$100,001 - $250,000",Sale (Partial)
3241,05/10/2021,John W Hickenlooper,QRTEA,"$100,001 - $250,000",Sale (Full)
3242,05/10/2021,John W Hickenlooper,TTD,"$15,001 - $50,000",Purchase
3243,05/04/2021,John W Hickenlooper,PTON,"$1,001 - $15,000",Purchase
3244,03/10/2020,"Jerry Moran,",VUSFX,"$15,001 - $50,000",Sale (Partial)
3245,03/10/2020,"Jerry Moran,",HAL,"$1,001 - $15,000",Purchase
3246,03/10/2020,"Jerry Moran,",XOM,"$1,001 - $15,000",Purchase
3247,03/10/2020,"Jerry Moran,",BRK-B,"$1,001 - $15,000",Purchase
3248,03/10/2020,"Jerry Moran,",VWO,"$15,001 - $50,000",Sale (Partial)
3249,03/10/2020,"Jerry Moran,",HAL,"$1,001 - $15,000",Purchase
3250,03/10/2020,"Jerry Moran,",XOM,"$1,001 - $15,000",Purchase
3251,03/10/2020,"Jerry Moran,",BRK-B,"$1,001 - $15,000",Purchase
3252,04/01/2020,"Jerry Moran,","VZ
TMUS","$1,001 - $15,000",Exchange
3253,04/26/2021,Shelley M Capito,WFC,"$1,001 - $15,000",Sale (Partial)
3254,11/30/2020,Thomas R Carper,XCAPX,"$1,001 - $15,000",Purchase
3255,11/20/2020,Thomas R Carper,V,"$1,001 - $15,000",Purchase
3256,11/20/2020,Thomas R Carper,QCOM,"$1,001 - $15,000",Purchase
3257,11/20/2020,Thomas R Carper,SNPS,"$1,001 - $15,000",Purchase
3258,11/20/2020,Thomas R Carper,GOLD,"$1,001 - $15,000",Purchase
3259,11/20/2020,Thomas R Carper,OHI,"$1,001 - $15,000",Sale (Full)
3260,11/20/2020,Thomas R Carper,WIW,"$1,001 - $15,000",Purchase
3261,11/20/2020,Thomas R Carper,ERIC,"$1,001 - $15,000",Purchase
3262,11/20/2020,Thomas R Carper,SBIO,"$1,001 - $15,000",Purchase
