,date,name,ticker,amount,type
1137,07/06/2016,"David A Perdue , Jr",MPLX,"$50,001 - $100,000",Sale (Partial)
1138,07/06/2016,"David A Perdue , Jr",ETP,"$50,001 - $100,000",Purchase
1139,07/06/2016,"David A Perdue , Jr",AXLL,"$1,001 - $15,000",Sale (Partial)
1140,06/30/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1141,06/29/2016,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
1142,06/29/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1143,06/29/2016,"David A Perdue , Jr",WLK,"$1,001 - $15,000",Purchase
1144,06/28/2016,"David A Perdue , Jr",AXLL,"$1,001 - $15,000",Sale (Partial)
1145,06/28/2016,"David A Perdue , Jr",AXLL,"$1,001 - $15,000",Sale (Partial)
1146,06/28/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1147,06/28/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1148,06/28/2016,"David A Perdue , Jr",WLK,"$1,001 - $15,000",Purchase
1149,06/27/2016,"David A Perdue , Jr",SE,"$15,001 - $50,000",Sale (Partial)
1150,06/27/2016,"David A Perdue , Jr",NKE,"$15,001 - $50,000",Purchase
1151,06/27/2016,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Purchase
1152,06/27/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1153,06/27/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1154,06/27/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1155,06/27/2016,"David A Perdue , Jr",AXLL,"$1,001 - $15,000",Sale (Partial)
1156,06/24/2016,"David A Perdue , Jr",AXLL,"$1,001 - $15,000",Sale (Partial)
1157,06/24/2016,"David A Perdue , Jr",AXLL,"$1,001 - $15,000",Sale (Partial)
1158,06/24/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1159,06/24/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1160,06/23/2016,"David A Perdue , Jr",WLK,"$1,001 - $15,000",Purchase
1161,06/23/2016,"David A Perdue , Jr",HYH,"$1,001 - $15,000",Sale (Partial)
1162,06/22/2016,"David A Perdue , Jr",AXLL,"$1,001 - $15,000",Sale (Partial)
1163,06/21/2016,"David A Perdue , Jr",AXLL,"$1,001 - $15,000",Sale (Partial)
1164,06/20/2016,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Purchase
1165,06/13/2016,"David A Perdue , Jr",SHPG,"$1,001 - $15,000",Sale (Full)
1166,06/13/2016,"David A Perdue , Jr",AXLL,"$1,001 - $15,000",Sale (Partial)
1167,06/28/2016,John Hoeven,PRU,"$50,001 - $100,000",Purchase
1168,06/28/2016,John Hoeven,MCD,"$50,001 - $100,000",Purchase
1169,06/28/2016,John Hoeven,IVZ,"$50,001 - $100,000",Purchase
1170,06/28/2016,John Hoeven,UA-C,"$50,001 - $100,000",Purchase
1171,06/14/2016,Patrick J Toomey,PG,"$15,001 - $50,000",Sale (Partial)
1172,06/24/2016,Shelley M Capito,BRK-B,"$1,001 - $15,000",Purchase
1173,06/13/2016,Shelley M Capito,F,"$1,001 - $15,000",Purchase
1174,07/25/2016,John F Reed,CELG,"$1,001 - $15,000",Purchase
1175,07/25/2016,John F Reed,AMG,"$1,001 - $15,000",Purchase
1176,07/25/2016,John F Reed,ZBH,"$1,001 - $15,000",Sale (Partial)
1177,07/25/2016,John F Reed,PEP,"$1,001 - $15,000",Sale (Partial)
1178,07/25/2016,John F Reed,MSFT,"$1,001 - $15,000",Sale (Partial)
1179,07/25/2016,John F Reed,CELG,"$1,001 - $15,000",Purchase
1180,07/25/2016,John F Reed,AMG,"$1,001 - $15,000",Purchase
1181,07/25/2016,John F Reed,ZBH,"$1,001 - $15,000",Sale (Partial)
1182,07/25/2016,John F Reed,PEP,"$1,001 - $15,000",Sale (Partial)
1183,07/15/2016,William Cassidy,WMT,"$1,001 - $15,000",Sale (Partial)
1184,07/15/2016,William Cassidy,SO,"$1,001 - $15,000",Sale (Partial)
1185,07/15/2016,William Cassidy,PG,"$1,001 - $15,000",Sale (Partial)
1186,07/15/2016,William Cassidy,T,"$1,001 - $15,000",Sale (Partial)
1187,07/08/2016,Pat Roberts,COST,"$15,001 - $50,000",Sale (Full)
1188,07/08/2016,Pat Roberts,COST,"$15,001 - $50,000",Sale (Full)
1189,08/17/2015,Daniel S Sullivan,SPY,"$50,001 - $100,000",Sale (Full)
1190,07/15/2015,Daniel S Sullivan,AFTEX,"$1,001 - $15,000",Sale (Partial)
1191,05/28/2015,Daniel S Sullivan,SPY,"$15,001 - $50,000",Sale (Partial)
1192,03/27/2015,Daniel S Sullivan,XLI,"$15,001 - $50,000",Sale (Full)
1193,01/28/2015,Daniel S Sullivan,SPY,"$1,001 - $15,000",Sale (Partial)
1194,01/28/2015,Daniel S Sullivan,IWD,"$1,001 - $15,000",Sale (Partial)
1195,01/28/2015,Daniel S Sullivan,XLI,"$1,001 - $15,000",Sale (Partial)
1196,07/21/2016,James M Inhofe,BLK,"$1,001 - $15,000",Sale (Partial)
1197,07/21/2016,James M Inhofe,BIIB,"$50,001 - $100,000",Sale (Full)
1198,07/21/2016,James M Inhofe,AGN,"$50,001 - $100,000",Purchase
1199,08/04/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1200,08/03/2016,"David A Perdue , Jr",HYH,"$1,001 - $15,000",Sale (Partial)
1201,08/01/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1202,08/01/2016,"David A Perdue , Jr",WFM,"$1,001 - $15,000",Purchase
1203,07/29/2016,"David A Perdue , Jr",HYH,"$1,001 - $15,000",Sale (Partial)
1204,07/29/2016,"David A Perdue , Jr",WLK,"$1,001 - $15,000",Purchase
1205,07/27/2016,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Partial)
1206,07/27/2016,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Partial)
1207,07/26/2016,"David A Perdue , Jr",WLK,"$1,001 - $15,000",Purchase
1208,07/25/2016,"David A Perdue , Jr",HYH,"$1,001 - $15,000",Sale (Partial)
1209,07/22/2016,"David A Perdue , Jr",HYH,"$1,001 - $15,000",Sale (Partial)
1210,07/21/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1211,07/21/2016,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
1212,07/21/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1213,07/19/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1214,07/18/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1215,07/18/2016,"David A Perdue , Jr",WLK,"$1,001 - $15,000",Purchase
1216,07/15/2016,"David A Perdue , Jr",PAA,"$1,001 - $15,000",Purchase
1217,07/15/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1218,07/15/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1219,07/15/2016,"David A Perdue , Jr",AM,"$1,001 - $15,000",Sale (Partial)
1220,07/14/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1221,07/14/2016,"David A Perdue , Jr",HYH,"$1,001 - $15,000",Sale (Partial)
1222,07/13/2016,"David A Perdue , Jr",AXLL,"$1,001 - $15,000",Sale (Full)
1223,07/13/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1224,07/13/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1225,07/12/2016,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
1226,07/12/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
1227,07/11/2016,"David A Perdue , Jr",HYH,"$1,001 - $15,000",Sale (Partial)
1228,07/12/2016,Susan M Collins,FTV,"$1,001 - $15,000",Sale (Full)
1229,07/14/2016,Susan M Collins,HSY,"$15,001 - $50,000",Sale (Full)
1230,07/12/2016,James M Inhofe,BBU,"$1,001 - $15,000",Sale (Full)
1231,08/08/2016,James M Inhofe,ESRX,"$50,001 - $100,000",Sale (Full)
1232,08/08/2016,James M Inhofe,C,"$50,001 - $100,000",Purchase
1233,08/08/2016,James M Inhofe,BMY,"$15,001 - $50,000",Purchase
1234,12/03/2014,Timothy M Kaine,KMI,"$15,001 - $50,000",Exchange
1235,07/20/2015,Sheldon Whitehouse,PCAR,"$1,001 - $15,000",Sale (Full)
1236,08/04/2015,Sheldon Whitehouse,GE,"$1,001 - $15,000",Purchase
1237,08/04/2015,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Purchase
1238,08/10/2015,Sheldon Whitehouse,KO,"$1,001 - $15,000",Purchase
1239,08/10/2015,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Purchase
1240,08/10/2015,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Purchase
1241,08/04/2015,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Purchase
1242,08/04/2015,Sheldon Whitehouse,WFC,"$1,001 - $15,000",Purchase
1243,08/04/2015,Sheldon Whitehouse,VZ,"$1,001 - $15,000",Purchase
1244,07/15/2015,Sheldon Whitehouse,NFLX,"$1,001 - $15,000",Purchase
1245,12/28/2015,Sheldon Whitehouse,M,"$1,001 - $15,000",Sale (Full)
1246,12/22/2015,Sheldon Whitehouse,LRCX,"$1,001 - $15,000",Purchase
1247,12/28/2015,Sheldon Whitehouse,M,"$1,001 - $15,000",Sale (Partial)
1248,01/06/2016,Sheldon Whitehouse,LMT,"$15,001 - $50,000",Purchase
1249,01/06/2016,Sheldon Whitehouse,MSFT,"$1,001 - $15,000",Purchase
1250,01/05/2016,Sheldon Whitehouse,NFLX,"$1,001 - $15,000",Purchase
1251,01/05/2016,Sheldon Whitehouse,GILD,"$1,001 - $15,000",Purchase
1252,01/05/2016,Sheldon Whitehouse,GME,"$1,001 - $15,000",Sale (Full)
1253,01/05/2016,Sheldon Whitehouse,LLTC,"$1,001 - $15,000",Purchase
1254,01/05/2016,Sheldon Whitehouse,NVDA,"$1,001 - $15,000",Purchase
1255,01/06/2016,Sheldon Whitehouse,NVDA,"$1,001 - $15,000",Purchase
1256,12/22/2015,Sheldon Whitehouse,LRCX,"$1,001 - $15,000",Purchase
1257,01/05/2016,Sheldon Whitehouse,CSCO,"$1,001 - $15,000",Purchase
1258,01/05/2016,Sheldon Whitehouse,WMT,"$1,001 - $15,000",Purchase
1259,01/06/2016,Sheldon Whitehouse,VZ,"$1,001 - $15,000",Purchase
1260,01/06/2016,Sheldon Whitehouse,UA,"$1,001 - $15,000",Purchase
1261,01/14/2016,Sheldon Whitehouse,MRK,"$1,001 - $15,000",Purchase
1262,01/27/2015,Sheldon Whitehouse,MDT,"$1,001 - $15,000",Exchange
1263,01/14/2015,Sheldon Whitehouse,ETN,"$1,001 - $15,000",Sale (Full)
1264,01/14/2015,Sheldon Whitehouse,DD,"$1,001 - $15,000",Sale (Full)
1265,01/14/2015,Sheldon Whitehouse,ETN,"$15,001 - $50,000",Sale (Full)
1266,01/23/2015,Sheldon Whitehouse,DHR,"$15,001 - $50,000",Sale (Partial)
1267,01/23/2015,Sheldon Whitehouse,ACE,"$15,001 - $50,000",Sale (Full)
1268,01/23/2015,Sheldon Whitehouse,GILD,"$15,001 - $50,000",Purchase
1269,01/14/2015,Sheldon Whitehouse,AIG,"$1,001 - $15,000",Sale (Full)
1270,01/14/2015,Sheldon Whitehouse,KLXI,"$1,001 - $15,000",Sale (Full)
1271,09/02/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1272,09/02/2015,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Purchase
1273,09/02/2015,"David A Perdue , Jr",BK,"$1,001 - $15,000",Sale (Partial)
1274,09/01/2015,"David A Perdue , Jr",BK,"$1,001 - $15,000",Sale (Partial)
1275,09/01/2015,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Purchase
1276,08/31/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
1277,08/31/2015,"David A Perdue , Jr",BK,"$1,001 - $15,000",Sale (Partial)
1278,08/31/2015,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
1279,08/28/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1280,08/28/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
1281,08/28/2015,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Purchase
1282,08/27/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1283,08/27/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
1284,08/27/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1285,08/27/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1286,08/27/2015,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
1287,08/27/2015,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Purchase
1288,08/26/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
1289,08/26/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1290,08/25/2015,"David A Perdue , Jr",PG,"$15,001 - $50,000",Purchase
1291,08/25/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
1292,08/25/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1293,08/25/2015,"David A Perdue , Jr",DE,"$1,001 - $15,000",Sale (Partial)
1294,08/25/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1295,08/24/2015,"David A Perdue , Jr",QCOM,"$1,001 - $15,000",Purchase
1296,08/24/2015,"David A Perdue , Jr",IP,"$15,001 - $50,000",Purchase
1297,08/24/2015,"David A Perdue , Jr",PSX,"$1,001 - $15,000",Purchase
1298,08/24/2015,"David A Perdue , Jr",KMI,"$15,001 - $50,000",Purchase
1299,08/24/2015,"David A Perdue , Jr",SBUX,"$15,001 - $50,000",Purchase
1300,08/24/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1301,08/24/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
1302,08/21/2015,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
1303,08/21/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1304,08/21/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
1305,08/21/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1306,08/20/2015,"David A Perdue , Jr",CBS,"$1,001 - $15,000",Purchase
1307,08/20/2015,"David A Perdue , Jr",BAX,"$15,001 - $50,000",Purchase
1308,08/20/2015,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
1309,08/20/2015,"David A Perdue , Jr",DE,"$1,001 - $15,000",Sale (Partial)
1310,08/20/2015,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
1311,08/19/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1312,08/17/2015,"David A Perdue , Jr",GPK,"$50,001 - $100,000",Sale (Partial)
1313,08/17/2015,"David A Perdue , Jr",LNT,"$100,001 - $250,000",Sale (Partial)
1314,08/14/2015,"David A Perdue , Jr",LNT,"$100,001 - $250,000",Sale (Partial)
1315,08/13/2015,"David A Perdue , Jr",LNT,"$100,001 - $250,000",Sale (Partial)
1316,08/12/2015,"David A Perdue , Jr",LNT,"$250,001 - $500,000",Sale (Partial)
1317,08/12/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1318,08/12/2015,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
1319,08/12/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1320,08/11/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1321,08/10/2015,"David A Perdue , Jr",GPK,"$15,001 - $50,000",Sale (Partial)
1322,08/10/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1323,08/07/2015,"David A Perdue , Jr",PAA,"$1,001 - $15,000",Sale (Partial)
1324,08/07/2015,"David A Perdue , Jr",XOM,"$1,001 - $15,000",Purchase
1325,08/07/2015,"David A Perdue , Jr",LQDT,"$1,001 - $15,000",Sale (Partial)
1326,08/07/2015,"David A Perdue , Jr",LQDT,"$1,001 - $15,000",Sale (Partial)
1327,08/06/2015,"David A Perdue , Jr",PAA,"$1,001 - $15,000",Sale (Partial)
1328,08/06/2015,"David A Perdue , Jr",PAA,"$1,001 - $15,000",Sale (Partial)
1329,08/06/2015,"David A Perdue , Jr",PAA,"$1,001 - $15,000",Sale (Partial)
1330,08/06/2015,"David A Perdue , Jr",FOX,"$15,001 - $50,000",Purchase
1331,08/06/2015,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
1332,08/06/2015,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
1333,08/06/2015,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
1334,08/06/2015,"David A Perdue , Jr",CBS,"$1,001 - $15,000",Purchase
1335,08/05/2015,"David A Perdue , Jr",AM,"$1,001 - $15,000",Purchase
1336,08/04/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1337,08/03/2015,"David A Perdue , Jr",CLX,"$1,001 - $15,000",Sale (Partial)
1338,08/03/2015,"David A Perdue , Jr",BCR,"$15,001 - $50,000",Sale (Partial)
1339,08/03/2015,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Purchase
1340,07/31/2015,"David A Perdue , Jr",GPK,"$50,001 - $100,000",Sale (Partial)
1341,07/31/2015,"David A Perdue , Jr",LNT,"$100,001 - $250,000",Sale (Partial)
1342,07/30/2015,"David A Perdue , Jr",LNT,"$100,001 - $250,000",Sale (Partial)
1343,07/30/2015,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Purchase
1344,07/30/2015,"David A Perdue , Jr",DE,"$1,001 - $15,000",Sale (Partial)
1345,07/29/2015,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
1346,07/29/2015,"David A Perdue , Jr",CVC,"$1,001 - $15,000",Sale (Partial)
1347,07/28/2015,"David A Perdue , Jr",VLP,"$1,001 - $15,000",Purchase
1348,07/28/2015,"David A Perdue , Jr",GPK,"$100,001 - $250,000",Sale (Partial)
1349,07/28/2015,"David A Perdue , Jr",LQDT,"$1,001 - $15,000",Sale (Partial)
1350,07/28/2015,"David A Perdue , Jr",LQDT,"$1,001 - $15,000",Sale (Partial)
1351,08/05/2015,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Purchase
1352,08/05/2015,"David A Perdue , Jr",CVC,"$1,001 - $15,000",Sale (Partial)
1353,08/05/2015,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
1354,08/05/2015,"David A Perdue , Jr",CVC,"$1,001 - $15,000",Sale (Partial)
1355,08/05/2015,"David A Perdue , Jr",WOOF,"$1,001 - $15,000",Sale (Partial)
1356,08/04/2015,"David A Perdue , Jr",VLP,"$1,001 - $15,000",Purchase
1357,08/04/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1358,08/04/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
1359,12/15/2015,"David A Perdue , Jr",DVN,"$15,001 - $50,000",Purchase
1360,07/14/2016,"Angus S King, Jr.",EMC,"$1,001 - $15,000",Sale (Full)
1361,07/26/2016,Sheldon Whitehouse,C,"$1,001 - $15,000",Sale (Full)
1362,07/26/2016,Sheldon Whitehouse,DHR,"$1,001 - $15,000",Purchase
1363,07/29/2016,Sheldon Whitehouse,FB,"$1,001 - $15,000",Purchase
1364,07/07/2016,Sheldon Whitehouse,WM,"$1,001 - $15,000",Purchase
1365,07/07/2016,Sheldon Whitehouse,WM,"$1,001 - $15,000",Purchase
1366,07/07/2016,Sheldon Whitehouse,ESRX,"$1,001 - $15,000",Sale (Full)
1367,07/07/2016,Sheldon Whitehouse,HAS,"$1,001 - $15,000",Purchase
1368,07/21/2016,Sheldon Whitehouse,GILD,"$1,001 - $15,000",Purchase
1369,07/07/2016,Sheldon Whitehouse,WM,"$1,001 - $15,000",Purchase
1370,07/29/2016,Sheldon Whitehouse,FB,"$1,001 - $15,000",Purchase
1371,07/07/2016,Sheldon Whitehouse,ESRX,"$15,001 - $50,000",Sale (Full)
1372,07/07/2016,Sheldon Whitehouse,HAS,"$1,001 - $15,000",Purchase
1373,07/21/2016,Sheldon Whitehouse,GILD,"$1,001 - $15,000",Purchase
1374,07/26/2016,Sheldon Whitehouse,AAPL,"$1,001 - $15,000",Sale (Partial)
1375,08/23/2016,John Hoeven,TJX,"$50,001 - $100,000",Purchase
1376,08/19/2016,John Hoeven,RL,"$100,001 - $250,000",Sale (Full)
1377,08/22/2016,John Hoeven,JCI,"$100,001 - $250,000",Sale (Full)
1378,08/22/2016,John Hoeven,HAS,"$50,001 - $100,000",Purchase
1379,08/22/2016,John Hoeven,BMY,"$50,001 - $100,000",Purchase
1380,08/22/2016,John Hoeven,MCD,"$50,001 - $100,000",Purchase
1381,02/23/2015,"David A Perdue , Jr",BA,"$15,001 - $50,000",Sale (Full)
1382,02/24/2015,"David A Perdue , Jr",FEZ,"$15,001 - $50,000",Sale (Full)
1383,03/11/2015,"David A Perdue , Jr",CAT,"$15,001 - $50,000",Sale (Full)
1384,05/20/2015,"David A Perdue , Jr",RF,"$15,001 - $50,000",Purchase
1385,05/20/2015,"David A Perdue , Jr",CL,"$15,001 - $50,000",Sale (Full)
1386,01/15/2015,"David A Perdue , Jr",CLX,"$1,001 - $15,000",Sale (Partial)
1387,01/22/2015,"David A Perdue , Jr",BCR,"$1,001 - $15,000",Sale (Partial)
1388,04/02/2015,"David A Perdue , Jr",SYY,"$1,001 - $15,000",Purchase
1389,04/02/2015,"David A Perdue , Jr",PG,"$1,001 - $15,000",Purchase
1390,04/02/2015,"David A Perdue , Jr",FOX,"$15,001 - $50,000",Purchase
1391,04/02/2015,"David A Perdue , Jr",AVP,"$1,001 - $15,000",Purchase
1392,04/02/2015,"David A Perdue , Jr",FOXA,"$1,001 - $15,000",Sale (Partial)
1393,04/02/2015,"David A Perdue , Jr",JNJ,"$1,001 - $15,000",Purchase
1394,04/02/2015,"David A Perdue , Jr",KO,"$1,001 - $15,000",Purchase
1395,04/02/2015,"David A Perdue , Jr",MSFT,"$1,001 - $15,000",Sale (Partial)
1396,05/06/2015,"David A Perdue , Jr",SYY,"$15,001 - $50,000",Purchase
1397,05/11/2015,"David A Perdue , Jr",CMCSK,"$1,001 - $15,000",Sale (Partial)
1398,05/11/2015,"David A Perdue , Jr",FOX,"$1,001 - $15,000",Purchase
1399,05/12/2015,"David A Perdue , Jr",CMCSK,"$15,001 - $50,000",Sale (Full)
1400,05/12/2015,"David A Perdue , Jr",FOX,"$15,001 - $50,000",Purchase
1401,01/07/2015,"David A Perdue , Jr",AM,"$1,001 - $15,000",Purchase
1402,01/14/2015,"David A Perdue , Jr",AR,"$1,001 - $15,000",Purchase
1403,01/15/2015,"David A Perdue , Jr",BPL,"$1,001 - $15,000",Purchase
1404,02/10/2015,"David A Perdue , Jr",WPZ,"$1,001 - $15,000",Sale (Partial)
1405,02/11/2015,"David A Perdue , Jr",WPZ,"$1,001 - $15,000",Sale (Partial)
1406,02/12/2015,"David A Perdue , Jr",WPZ,"$1,001 - $15,000",Sale (Partial)
1407,02/02/2015,"David A Perdue , Jr",WPZ,"$1,001 - $15,000",Sale (Partial)
1408,02/13/2015,"David A Perdue , Jr",WPZ,"$1,001 - $15,000",Sale (Partial)
1409,02/17/2015,"David A Perdue , Jr",WPZ,"$1,001 - $15,000",Sale (Partial)
1410,02/18/2015,"David A Perdue , Jr",WPZ,"$1,001 - $15,000",Sale (Partial)
1411,02/19/2015,"David A Perdue , Jr",WPZ,"$1,001 - $15,000",Sale (Partial)
1412,02/26/2015,"David A Perdue , Jr",PAA,"$15,001 - $50,000",Purchase
1413,03/02/2015,"David A Perdue , Jr",NGLS,"$1,001 - $15,000",Sale (Partial)
1414,03/03/2015,"David A Perdue , Jr",NGLS,"$1,001 - $15,000",Sale (Partial)
1415,03/04/2015,"David A Perdue , Jr",NGLS,"$1,001 - $15,000",Sale (Partial)
1416,03/12/2015,"David A Perdue , Jr",ETE,"$1,001 - $15,000",Sale (Partial)
1417,03/13/2015,"David A Perdue , Jr",ETE,"$1,001 - $15,000",Sale (Partial)
1418,03/13/2015,"David A Perdue , Jr",ETE,"$1,001 - $15,000",Sale (Partial)
1419,05/21/2015,"David A Perdue , Jr",PAA,"$1,001 - $15,000",Sale (Partial)
1420,05/21/2015,"David A Perdue , Jr",PAA,"$1,001 - $15,000",Sale (Partial)
1421,05/22/2015,"David A Perdue , Jr",PAA,"$1,001 - $15,000",Sale (Partial)
1422,05/22/2015,"David A Perdue , Jr",PAA,"$1,001 - $15,000",Sale (Partial)
1423,01/08/2015,"David A Perdue , Jr",KN,"$1,001 - $15,000",Purchase
1424,01/08/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1425,01/08/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1426,01/09/2015,"David A Perdue , Jr",CBS,"$15,001 - $50,000",Purchase
1427,01/13/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1428,01/13/2015,"David A Perdue , Jr",BK,"$1,001 - $15,000",Sale (Partial)
1429,01/13/2015,"David A Perdue , Jr",CBS,"$1,001 - $15,000",Purchase
1430,01/14/2015,"David A Perdue , Jr",CBS,"$1,001 - $15,000",Purchase
1431,01/14/2015,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Purchase
1432,01/14/2015,"David A Perdue , Jr",ZTS,"$1,001 - $15,000",Sale (Partial)
1433,01/21/2015,"David A Perdue , Jr",KN,"$1,001 - $15,000",Purchase
1434,01/23/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1435,01/26/2015,"David A Perdue , Jr",BK,"$1,001 - $15,000",Sale (Partial)
1436,01/27/2015,"David A Perdue , Jr",KN,"$1,001 - $15,000",Purchase
1437,01/27/2015,"David A Perdue , Jr",TAP,"$1,001 - $15,000",Sale (Partial)
1438,01/29/2015,"David A Perdue , Jr",TAP,"$1,001 - $15,000",Sale (Partial)
1439,01/29/2015,"David A Perdue , Jr",ZTS,"$1,001 - $15,000",Sale (Partial)
1440,01/30/2015,"David A Perdue , Jr",ZTS,"$15,001 - $50,000",Sale (Full)
1441,02/03/2015,"David A Perdue , Jr",TAP,"$1,001 - $15,000",Sale (Partial)
1442,02/04/2015,"David A Perdue , Jr",TAP,"$1,001 - $15,000",Sale (Partial)
1443,02/04/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1444,02/04/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1445,02/05/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
1446,02/05/2015,"David A Perdue , Jr",KN,"$1,001 - $15,000",Purchase
1447,02/05/2015,"David A Perdue , Jr",CBS,"$1,001 - $15,000",Purchase
1448,02/05/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Purchase
1449,02/06/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
